,ID_PAQUETE,CATEGORIA_ASIGNADA,ALTO,ANCHO,LARGO,PESO_ASIGNADO,TIPO_MANIPULACION,LUGAR_PROCEDENCIA,TEMPERATURA_ALMACENAMIENTO,PROTOCOLO,LUGAR_PROCEDENCIA_WOE,TIPO_MANIPULACION_NUM,TEMPERATURA_ALMACENAMIENTO_NUM,PROTOCOLO_TARGET
1878,1879,pequeño,13.36,10.89,18.32,6.903340052852508,fragil,C,ambiente,Protocolo_1,0.04045895222184034,0,1,1
1879,1880,pequeño,12.26,15.61,17.66,6.437555112559367,fragil,D,refrigerado,Protocolo_2,-0.009581505147896952,0,0,0
1880,1881,pequeño,16.34,10.54,18.8,4.844482549248381,normal,B,ambiente,Protocolo_1,0.04923211956638846,1,1,1
1881,1882,pequeño,14.19,17.79,16.51,4.259168269562948,normal,A,ambiente,Protocolo_1,-0.07511902747114502,1,1,1
1882,1883,mediano,38.14,33.93,34.19,13.82444536313505,fragil,D,refrigerado,Protocolo_2,-0.009581505147896952,0,0,0
1883,1884,mediano,38.52,38.71,43.07,15.436125208090626,fragil,C,refrigerado,Protocolo_1,0.04045895222184034,0,0,1
1884,1885,pequeño,13.0,17.69,18.24,4.383748150987642,normal,D,refrigerado,Protocolo_1,-0.009581505147896952,1,0,1
1885,1886,pequeño,13.05,15.97,15.34,3.6224443656237644,fragil,C,ambiente,Protocolo_1,0.04045895222184034,0,1,1
1886,1887,pequeño,11.47,16.01,15.2,0.1,normal,B,ambiente,Protocolo_2,0.04923211956638846,1,1,0
1887,1888,mediano,40.57,40.2,40.62,17.246286748860122,fragil,D,ambiente,Protocolo_1,-0.009581505147896952,0,1,1
1888,1889,mediano,38.53,36.38,42.77,18.458588485560327,normal,D,refrigerado,Protocolo_1,-0.009581505147896952,1,0,1
1889,1890,grande,80.36,62.24,71.94,52.752346086643776,normal,D,refrigerado,Protocolo_1,-0.009581505147896952,1,0,1
1890,1891,pequeño,13.68,15.5,18.08,0.1,fragil,C,refrigerado,Protocolo_2,0.04045895222184034,0,0,0
1891,1892,mediano,35.34,35.71,36.79,19.415928108137773,fragil,D,ambiente,Protocolo_1,-0.009581505147896952,0,1,1
1892,1893,pequeño,11.03,12.1,15.11,3.147640450003511,normal,B,refrigerado,Protocolo_2,0.04923211956638846,1,0,0
1893,1894,pequeño,13.65,17.76,17.73,6.120465770641477,normal,D,refrigerado,Protocolo_1,-0.009581505147896952,1,0,1
1894,1895,mediano,41.28,37.53,46.96,24.591007301553308,fragil,B,ambiente,Protocolo_1,0.04923211956638846,0,1,1
1895,1896,mediano,37.28,37.95,42.48,13.974723620851732,fragil,D,ambiente,Protocolo_2,-0.009581505147896952,0,1,0
1896,1897,mediano,37.92,32.73,40.8,26.708017105425558,fragil,A,ambiente,Protocolo_2,-0.07511902747114502,0,1,0
1897,1898,pequeño,10.7,11.7,18.01,2.5888756159340183,normal,D,refrigerado,Protocolo_2,-0.009581505147896952,1,0,0
1898,1899,grande,63.26,50.1,74.51,79.1860574180652,fragil,D,ambiente,Protocolo_1,-0.009581505147896952,0,1,1
1899,1900,pequeño,11.88,19.05,16.32,4.073838236450545,fragil,D,ambiente,Protocolo_1,-0.009581505147896952,0,1,1
1900,1901,grande,82.24,61.61,71.1,57.406759446252046,normal,A,ambiente,Protocolo_1,-0.07511902747114502,1,1,1
1901,1902,pequeño,12.85,11.55,19.68,2.6647301784823147,fragil,A,refrigerado,Protocolo_2,-0.07511902747114502,0,0,0
1902,1903,mediano,37.43,34.71,46.43,16.768197171603692,normal,C,ambiente,Protocolo_1,0.04045895222184034,1,1,1
1903,1904,pequeño,13.11,10.44,17.96,4.654751420653778,fragil,D,refrigerado,Protocolo_1,-0.009581505147896952,0,0,1
1904,1905,pequeño,13.45,19.24,16.88,4.3249666161882825,normal,D,ambiente,Protocolo_1,-0.009581505147896952,1,1,1
1905,1906,pequeño,10.57,16.68,18.42,3.623615930336693,normal,A,refrigerado,Protocolo_1,-0.07511902747114502,1,0,1
1906,1907,pequeño,13.27,8.5,17.61,1.3019560942710693,fragil,D,refrigerado,Protocolo_2,-0.009581505147896952,0,0,0
1907,1908,pequeño,13.77,11.81,19.65,6.228672284354712,fragil,A,refrigerado,Protocolo_1,-0.07511902747114502,0,0,1
1908,1909,mediano,39.44,34.08,44.15,20.77730471689168,normal,C,ambiente,Protocolo_1,0.04045895222184034,1,1,1
1909,1910,pequeño,13.8,13.51,16.41,4.4268415114750646,normal,A,ambiente,Protocolo_1,-0.07511902747114502,1,1,1
1910,1911,pequeño,12.57,16.07,20.36,4.498012603227297,normal,B,ambiente,Protocolo_1,0.04923211956638846,1,1,1
1911,1912,pequeño,11.17,15.66,20.71,8.190017474528416,fragil,B,refrigerado,Protocolo_2,0.04923211956638846,0,0,0
1912,1913,mediano,37.71,33.66,42.95,13.83714215156287,fragil,C,refrigerado,Protocolo_1,0.04045895222184034,0,0,1
1913,1914,pequeño,12.33,14.73,18.97,9.488503839030916,normal,A,refrigerado,Protocolo_2,-0.07511902747114502,1,0,0
1914,1915,grande,65.28,61.75,72.18,49.53904436159587,fragil,D,ambiente,Protocolo_2,-0.009581505147896952,0,1,0
1915,1916,mediano,35.54,35.55,30.72,25.04395264201483,normal,B,ambiente,Protocolo_2,0.04923211956638846,1,1,0
1916,1917,pequeño,13.02,10.66,17.67,10.0,normal,C,ambiente,Protocolo_1,0.04045895222184034,1,1,1
1917,1918,pequeño,10.8,16.27,16.67,9.045258276445066,normal,C,refrigerado,Protocolo_2,0.04045895222184034,1,0,0
1918,1919,mediano,37.89,32.54,33.72,22.46647784427875,normal,B,ambiente,Protocolo_2,0.04923211956638846,1,1,0
1919,1920,pequeño,14.73,16.47,16.64,3.095657175021529,normal,C,ambiente,Protocolo_1,0.04045895222184034,1,1,1
1920,1921,pequeño,12.69,9.55,18.09,6.111849742577862,fragil,C,ambiente,Protocolo_1,0.04045895222184034,0,1,1
1921,1922,pequeño,10.6,20.26,18.77,5.108372594091375,normal,D,ambiente,Protocolo_1,-0.009581505147896952,1,1,1
1922,1923,pequeño,14.17,21.01,17.94,4.34666239153047,normal,A,ambiente,Protocolo_1,-0.07511902747114502,1,1,1
1923,1924,mediano,39.17,33.5,48.16,17.4680591306884,fragil,A,refrigerado,Protocolo_1,-0.07511902747114502,0,0,1
1924,1925,pequeño,12.89,11.61,14.65,1.2572429154136442,normal,C,refrigerado,Protocolo_2,0.04045895222184034,1,0,0
1925,1926,pequeño,12.52,13.59,16.95,10.0,normal,C,refrigerado,Protocolo_1,0.04045895222184034,1,0,1
1926,1927,mediano,35.24,33.54,40.51,26.133489485162944,fragil,B,ambiente,Protocolo_2,0.04923211956638846,0,1,0
1927,1928,mediano,36.1,38.9,40.65,22.784724181573424,normal,D,refrigerado,Protocolo_1,-0.009581505147896952,1,0,1
1928,1929,pequeño,11.63,15.22,17.72,2.6794111302593286,normal,B,ambiente,Protocolo_1,0.04923211956638846,1,1,1
1929,1930,pequeño,13.01,11.4,18.58,1.9343736599144563,fragil,C,refrigerado,Protocolo_1,0.04045895222184034,0,0,1
1930,1931,pequeño,13.13,15.59,18.53,5.770319057630237,fragil,A,refrigerado,Protocolo_1,-0.07511902747114502,0,0,1
1931,1932,pequeño,12.48,14.65,19.23,3.958445668855707,normal,C,ambiente,Protocolo_2,0.04045895222184034,1,1,0
1932,1933,mediano,36.63,36.99,35.62,26.188991610939464,normal,B,ambiente,Protocolo_1,0.04923211956638846,1,1,1
1933,1934,mediano,39.77,32.1,44.39,27.916265583762012,fragil,A,refrigerado,Protocolo_2,-0.07511902747114502,0,0,0
1934,1935,mediano,36.87,32.94,46.82,25.769466689968652,normal,C,refrigerado,Protocolo_1,0.04045895222184034,1,0,1
1935,1936,grande,69.93,64.53,72.03,65.99654524182552,fragil,D,ambiente,Protocolo_2,-0.009581505147896952,0,1,0
1936,1937,mediano,37.65,35.18,34.54,11.647065478414296,normal,C,refrigerado,Protocolo_2,0.04045895222184034,1,0,0
1937,1938,mediano,36.7,35.28,41.83,23.337414391598884,fragil,D,ambiente,Protocolo_1,-0.009581505147896952,0,1,1
1938,1939,pequeño,11.08,16.83,18.65,5.850714299869897,fragil,B,ambiente,Protocolo_1,0.04923211956638846,0,1,1
1939,1940,pequeño,13.95,15.05,16.99,4.346381528544157,fragil,C,ambiente,Protocolo_1,0.04045895222184034,0,1,1
1940,1941,pequeño,10.73,18.3,20.07,3.443730358863381,fragil,C,ambiente,Protocolo_2,0.04045895222184034,0,1,0
1941,1942,mediano,36.98,33.56,34.77,14.16071005157676,normal,A,refrigerado,Protocolo_1,-0.07511902747114502,1,0,1
1942,1943,pequeño,10.56,12.45,17.71,3.4550488999516595,normal,C,ambiente,Protocolo_1,0.04045895222184034,1,1,1
1943,1944,pequeño,11.8,9.77,18.03,8.944805763078639,normal,D,refrigerado,Protocolo_2,-0.009581505147896952,1,0,0
1944,1945,grande,78.25,63.97,70.85,43.86966030229587,normal,D,refrigerado,Protocolo_2,-0.009581505147896952,1,0,0
1945,1946,pequeño,13.5,16.61,17.13,2.3588904846832524,normal,D,refrigerado,Protocolo_2,-0.009581505147896952,1,0,0
1946,1947,pequeño,10.35,13.44,18.85,1.6321920198990925,normal,A,refrigerado,Protocolo_1,-0.07511902747114502,1,0,1
1947,1948,pequeño,13.35,15.13,17.02,3.8533842115754746,fragil,A,refrigerado,Protocolo_1,-0.07511902747114502,0,0,1
1948,1949,pequeño,10.56,14.74,15.36,2.6487547414614676,normal,B,ambiente,Protocolo_1,0.04923211956638846,1,1,1
1949,1950,mediano,36.72,30.1,46.96,25.713138921221677,normal,B,refrigerado,Protocolo_1,0.04923211956638846,1,0,1
1950,1951,mediano,36.33,39.54,41.25,24.009215122101253,fragil,A,refrigerado,Protocolo_2,-0.07511902747114502,0,0,0
1951,1952,pequeño,12.48,12.08,16.89,7.095111967922615,fragil,D,refrigerado,Protocolo_1,-0.009581505147896952,0,0,1
1952,1953,mediano,36.69,30.44,35.18,25.17650644539591,fragil,C,refrigerado,Protocolo_1,0.04045895222184034,0,0,1
1953,1954,mediano,36.76,33.18,43.69,26.57054648705634,normal,B,ambiente,Protocolo_1,0.04923211956638846,1,1,1
1954,1955,pequeño,13.8,13.23,16.6,8.130568363758675,normal,B,refrigerado,Protocolo_1,0.04923211956638846,1,0,1
1955,1956,pequeño,14.27,18.02,17.72,5.578560798736236,normal,C,refrigerado,Protocolo_2,0.04045895222184034,1,0,0
1956,1957,pequeño,13.14,15.12,18.56,5.806945074937443,normal,B,refrigerado,Protocolo_1,0.04923211956638846,1,0,1
1957,1958,pequeño,11.36,17.92,18.44,5.018474440751431,normal,D,refrigerado,Protocolo_1,-0.009581505147896952,1,0,1
1958,1959,grande,74.23,66.36,75.39,74.68822775805812,normal,A,refrigerado,Protocolo_2,-0.07511902747114502,1,0,0
1959,1960,mediano,38.31,33.58,39.79,24.701406092852974,normal,B,refrigerado,Protocolo_1,0.04923211956638846,1,0,1
1960,1961,pequeño,13.43,18.16,18.88,9.355918649977994,normal,D,ambiente,Protocolo_1,-0.009581505147896952,1,1,1
1961,1962,pequeño,12.44,14.17,18.89,5.732401153566407,normal,A,refrigerado,Protocolo_1,-0.07511902747114502,1,0,1
1962,1963,grande,116.41,56.23,75.54,41.969893940394854,normal,A,refrigerado,Protocolo_2,-0.07511902747114502,1,0,0
1963,1964,pequeño,12.3,16.62,19.37,5.914141562555359,normal,D,ambiente,Protocolo_1,-0.009581505147896952,1,1,1
1964,1965,pequeño,12.45,14.86,18.12,7.515875036687329,fragil,C,ambiente,Protocolo_2,0.04045895222184034,0,1,0
1965,1966,mediano,38.33,38.73,47.71,28.73220747396676,normal,A,ambiente,Protocolo_1,-0.07511902747114502,1,1,1
1966,1967,pequeño,13.72,16.93,17.59,5.021889002005424,normal,A,ambiente,Protocolo_2,-0.07511902747114502,1,1,0
1967,1968,pequeño,11.86,16.19,17.43,4.001997787436123,fragil,A,ambiente,Protocolo_1,-0.07511902747114502,0,1,1
1968,1969,pequeño,12.91,19.46,15.99,6.150113029522591,normal,D,refrigerado,Protocolo_2,-0.009581505147896952,1,0,0
1969,1970,pequeño,9.93,14.35,19.5,5.959240685423501,normal,A,refrigerado,Protocolo_1,-0.07511902747114502,1,0,1
1970,1971,pequeño,12.23,14.89,17.19,1.1133409254520394,normal,A,refrigerado,Protocolo_2,-0.07511902747114502,1,0,0
1971,1972,mediano,37.89,31.3,32.21,18.299563816788663,normal,B,ambiente,Protocolo_1,0.04923211956638846,1,1,1
1972,1973,mediano,37.17,35.57,37.12,17.780180854994985,normal,A,refrigerado,Protocolo_2,-0.07511902747114502,1,0,0
1973,1974,pequeño,11.89,13.49,16.52,4.186280667954927,normal,A,ambiente,Protocolo_2,-0.07511902747114502,1,1,0
1974,1975,mediano,35.84,36.57,40.09,17.67897280468336,fragil,C,ambiente,Protocolo_1,0.04045895222184034,0,1,1
1975,1976,grande,72.69,63.67,55.69,68.48886314098216,fragil,C,ambiente,Protocolo_1,0.04045895222184034,0,1,1
1976,1977,mediano,37.47,35.55,39.25,20.002175118868745,fragil,D,ambiente,Protocolo_2,-0.009581505147896952,0,1,0
1977,1978,mediano,36.29,34.85,34.7,20.973702817355406,normal,D,refrigerado,Protocolo_1,-0.009581505147896952,1,0,1
1978,1979,mediano,36.82,35.08,33.15,11.804638957891795,normal,D,refrigerado,Protocolo_2,-0.009581505147896952,1,0,0
1979,1980,mediano,37.16,34.84,36.07,10.1,normal,A,ambiente,Protocolo_1,-0.07511902747114502,1,1,1
1980,1981,mediano,35.93,33.43,40.93,23.37714083300219,normal,A,ambiente,Protocolo_2,-0.07511902747114502,1,1,0
1981,1982,pequeño,13.32,11.23,19.5,10.0,normal,D,refrigerado,Protocolo_1,-0.009581505147896952,1,0,1
1982,1983,mediano,39.3,37.66,37.65,11.881572836193769,normal,D,refrigerado,Protocolo_2,-0.009581505147896952,1,0,0
1983,1984,mediano,36.26,35.69,40.1,15.780131869712616,fragil,B,ambiente,Protocolo_1,0.04923211956638846,0,1,1
1984,1985,mediano,38.63,32.63,35.57,26.580835211367727,normal,D,ambiente,Protocolo_1,-0.009581505147896952,1,1,1
1985,1986,mediano,38.91,30.1,37.26,16.74308977212665,normal,C,ambiente,Protocolo_2,0.04045895222184034,1,1,0
1986,1987,pequeño,15.06,13.29,17.77,10.0,fragil,A,ambiente,Protocolo_1,-0.07511902747114502,0,1,1
1987,1988,mediano,36.06,31.52,33.75,19.240852242868304,normal,A,refrigerado,Protocolo_1,-0.07511902747114502,1,0,1
1988,1989,pequeño,12.73,8.89,18.31,2.275317284804058,fragil,C,refrigerado,Protocolo_1,0.04045895222184034,0,0,1
1989,1990,grande,78.89,57.4,65.98,64.12795512500934,normal,C,ambiente,Protocolo_2,0.04045895222184034,1,1,0
1990,1991,grande,59.33,64.33,69.06,56.13484510442881,fragil,D,ambiente,Protocolo_1,-0.009581505147896952,0,1,1
1991,1992,pequeño,13.06,20.9,18.19,1.471773512378061,fragil,A,refrigerado,Protocolo_2,-0.07511902747114502,0,0,0
1992,1993,mediano,38.53,34.81,36.78,20.20376651465867,fragil,B,ambiente,Protocolo_1,0.04923211956638846,0,1,1
1993,1994,pequeño,9.72,16.28,17.08,3.199489927717905,fragil,B,ambiente,Protocolo_1,0.04923211956638846,0,1,1
1994,1995,pequeño,14.62,13.69,15.3,1.1497713370695855,normal,B,refrigerado,Protocolo_2,0.04923211956638846,1,0,0
1995,1996,pequeño,12.04,18.85,19.55,2.9630642873453255,normal,A,ambiente,Protocolo_2,-0.07511902747114502,1,1,0
1996,1997,pequeño,14.92,18.49,17.67,4.293413060929299,normal,B,refrigerado,Protocolo_1,0.04923211956638846,1,0,1
1997,1998,pequeño,12.42,14.73,20.23,3.096717884863619,normal,D,ambiente,Protocolo_1,-0.009581505147896952,1,1,1
1998,1999,grande,94.31,65.56,73.25,90.19610269566778,normal,A,refrigerado,Protocolo_1,-0.07511902747114502,1,0,1
1999,2000,pequeño,13.94,17.5,17.77,3.4214588036149785,normal,C,ambiente,Protocolo_2,0.04045895222184034,1,1,0
2000,2001,mediano,36.16,33.18,35.15,17.43279064988969,normal,C,refrigerado,Protocolo_2,0.04045895222184034,1,0,0
2001,2002,pequeño,10.97,13.94,18.03,1.8449819891877546,normal,B,ambiente,Protocolo_1,0.04923211956638846,1,1,1
2002,2003,mediano,36.51,30.1,43.74,23.02267158673298,normal,B,refrigerado,Protocolo_2,0.04923211956638846,1,0,0
2003,2004,mediano,37.17,33.82,43.21,24.140256724396608,normal,A,ambiente,Protocolo_2,-0.07511902747114502,1,1,0
2004,2005,mediano,38.24,30.76,47.41,11.355313199965702,normal,B,ambiente,Protocolo_1,0.04923211956638846,1,1,1
2005,2006,mediano,36.13,33.61,36.83,14.573718214731297,normal,C,ambiente,Protocolo_2,0.04045895222184034,1,1,0
2006,2007,mediano,35.85,34.37,38.95,23.96594537260166,normal,B,ambiente,Protocolo_1,0.04923211956638846,1,1,1
2007,2008,pequeño,9.75,15.73,16.79,7.648151247531382,fragil,B,refrigerado,Protocolo_2,0.04923211956638846,0,0,0
2008,2009,pequeño,13.71,15.86,20.21,10.0,normal,C,ambiente,Protocolo_2,0.04045895222184034,1,1,0
2009,2010,mediano,36.8,32.47,33.73,15.744362403958299,fragil,B,ambiente,Protocolo_2,0.04923211956638846,0,1,0
2010,2011,pequeño,12.82,18.66,17.92,9.49444004391505,normal,D,refrigerado,Protocolo_1,-0.009581505147896952,1,0,1
2011,2012,mediano,38.52,35.83,40.04,10.1,normal,A,ambiente,Protocolo_2,-0.07511902747114502,1,1,0
2012,2013,pequeño,10.93,18.62,17.39,3.583417165471274,normal,D,ambiente,Protocolo_1,-0.009581505147896952,1,1,1
2013,2014,mediano,36.58,38.27,37.95,10.1,normal,B,refrigerado,Protocolo_1,0.04923211956638846,1,0,1
2014,2015,pequeño,13.59,16.53,17.73,6.570678161262551,normal,A,refrigerado,Protocolo_1,-0.07511902747114502,1,0,1
2015,2016,pequeño,11.52,13.77,19.07,5.682779725390555,fragil,B,ambiente,Protocolo_1,0.04923211956638846,0,1,1
2016,2017,mediano,36.22,34.29,45.99,25.072060487406816,normal,C,ambiente,Protocolo_2,0.04045895222184034,1,1,0
2017,2018,mediano,35.54,40.57,39.87,25.862941044048608,fragil,A,refrigerado,Protocolo_2,-0.07511902747114502,0,0,0
2018,2019,pequeño,14.34,11.67,17.7,1.4437075431586686,normal,C,refrigerado,Protocolo_2,0.04045895222184034,1,0,0
2019,2020,grande,80.12,66.93,71.39,48.53597130791883,normal,A,refrigerado,Protocolo_1,-0.07511902747114502,1,0,1
2020,2021,pequeño,12.37,20.77,17.03,5.780654783632647,fragil,D,ambiente,Protocolo_2,-0.009581505147896952,0,1,0
2021,2022,pequeño,10.97,21.7,20.38,0.9677749037696097,normal,A,ambiente,Protocolo_1,-0.07511902747114502,1,1,1
2022,2023,pequeño,9.77,20.66,16.86,8.479346272923804,fragil,D,refrigerado,Protocolo_2,-0.009581505147896952,0,0,0
2023,2024,mediano,35.33,37.22,41.82,26.645784472259596,normal,A,ambiente,Protocolo_1,-0.07511902747114502,1,1,1
2024,2025,mediano,36.94,32.8,47.48,23.635074424088778,normal,C,refrigerado,Protocolo_1,0.04045895222184034,1,0,1
2025,2026,grande,81.38,59.54,68.58,34.86943783497438,normal,A,ambiente,Protocolo_1,-0.07511902747114502,1,1,1
2026,2027,mediano,38.67,34.59,30.1,30.0,normal,A,ambiente,Protocolo_1,-0.07511902747114502,1,1,1
2027,2028,mediano,37.68,33.17,37.13,30.0,normal,B,refrigerado,Protocolo_1,0.04923211956638846,1,0,1
2028,2029,pequeño,12.19,16.48,15.49,1.1337355786691758,normal,C,ambiente,Protocolo_2,0.04045895222184034,1,1,0
2029,2030,pequeño,13.32,11.58,15.83,4.166428590448859,fragil,B,refrigerado,Protocolo_1,0.04923211956638846,0,0,1
2030,2031,pequeño,10.51,15.66,17.04,4.2663808698537835,normal,A,ambiente,Protocolo_2,-0.07511902747114502,1,1,0
2031,2032,pequeño,12.68,19.04,16.87,5.285820926023414,normal,A,ambiente,Protocolo_2,-0.07511902747114502,1,1,0
2032,2033,pequeño,12.59,9.72,19.85,1.8877714272390826,normal,A,ambiente,Protocolo_2,-0.07511902747114502,1,1,0
2033,2034,mediano,40.22,35.75,40.8,30.0,fragil,D,refrigerado,Protocolo_2,-0.009581505147896952,0,0,0
2034,2035,pequeño,14.12,17.27,15.61,3.802100632389619,fragil,D,ambiente,Protocolo_1,-0.009581505147896952,0,1,1
2035,2036,pequeño,14.17,11.84,14.79,9.876441517465611,normal,A,refrigerado,Protocolo_1,-0.07511902747114502,1,0,1
2036,2037,pequeño,13.13,19.55,18.98,5.577421282336655,normal,C,ambiente,Protocolo_1,0.04045895222184034,1,1,1
2037,2038,mediano,37.6,33.24,30.84,23.565463616205047,normal,C,ambiente,Protocolo_2,0.04045895222184034,1,1,0
2038,2039,pequeño,10.91,18.74,16.82,8.383249583777088,normal,B,ambiente,Protocolo_2,0.04923211956638846,1,1,0
2039,2040,mediano,38.3,38.34,40.75,24.61170614889976,normal,A,refrigerado,Protocolo_2,-0.07511902747114502,1,0,0
2040,2041,mediano,35.26,30.1,47.6,19.934229643266843,fragil,C,ambiente,Protocolo_2,0.04045895222184034,0,1,0
2041,2042,pequeño,11.96,17.5,19.4,4.22356389114031,normal,D,ambiente,Protocolo_1,-0.009581505147896952,1,1,1
2042,2043,mediano,38.73,36.3,31.74,24.662022766735973,normal,A,refrigerado,Protocolo_2,-0.07511902747114502,1,0,0
2043,2044,mediano,37.17,34.85,41.56,16.012437243646616,normal,A,refrigerado,Protocolo_2,-0.07511902747114502,1,0,0
2044,2045,mediano,36.66,33.45,45.69,27.688922820061876,normal,A,ambiente,Protocolo_1,-0.07511902747114502,1,1,1
2045,2046,mediano,39.16,34.76,36.39,23.309542692157986,normal,D,refrigerado,Protocolo_1,-0.009581505147896952,1,0,1
2046,2047,grande,63.52,56.77,66.5,95.12668016000868,normal,C,ambiente,Protocolo_1,0.04045895222184034,1,1,1
2047,2048,mediano,39.39,31.76,46.03,27.91181140219205,normal,D,refrigerado,Protocolo_2,-0.009581505147896952,1,0,0
2048,2049,mediano,37.71,41.67,45.78,10.1,normal,B,ambiente,Protocolo_1,0.04923211956638846,1,1,1
2049,2050,pequeño,14.62,12.61,18.33,0.1,normal,D,refrigerado,Protocolo_1,-0.009581505147896952,1,0,1
2050,2051,pequeño,13.03,9.04,15.49,3.828751169165704,normal,B,ambiente,Protocolo_2,0.04923211956638846,1,1,0
2051,2052,pequeño,14.77,18.49,17.9,2.2485976927472766,fragil,A,refrigerado,Protocolo_1,-0.07511902747114502,0,0,1
2052,2053,mediano,38.5,35.8,32.23,16.452684378735142,normal,D,refrigerado,Protocolo_2,-0.009581505147896952,1,0,0
2053,2054,grande,50.25,67.39,72.22,98.96553916394538,normal,C,ambiente,Protocolo_2,0.04045895222184034,1,1,0
2054,2055,mediano,39.02,35.13,49.74,14.054526412167803,fragil,A,ambiente,Protocolo_1,-0.07511902747114502,0,1,1
2055,2056,pequeño,14.04,13.34,17.6,5.8125535275111,normal,C,refrigerado,Protocolo_2,0.04045895222184034,1,0,0
2056,2057,pequeño,13.72,21.03,18.08,6.331624860573309,normal,B,refrigerado,Protocolo_1,0.04923211956638846,1,0,1
2057,2058,mediano,37.88,38.15,48.06,20.03525111536584,normal,B,refrigerado,Protocolo_2,0.04923211956638846,1,0,0
2058,2059,pequeño,13.59,15.51,18.75,3.7370925482354647,normal,B,ambiente,Protocolo_2,0.04923211956638846,1,1,0
2059,2060,mediano,37.05,35.87,37.04,25.484182224634008,fragil,D,refrigerado,Protocolo_2,-0.009581505147896952,0,0,0
2060,2061,mediano,39.22,30.6,34.25,10.977289676570065,normal,D,refrigerado,Protocolo_1,-0.009581505147896952,1,0,1
2061,2062,pequeño,11.48,15.47,15.15,6.11454216970049,fragil,D,ambiente,Protocolo_2,-0.009581505147896952,0,1,0
2062,2063,mediano,37.02,36.34,40.18,17.504685840048744,normal,D,refrigerado,Protocolo_1,-0.009581505147896952,1,0,1
2063,2064,mediano,36.7,38.12,37.4,17.202832832350403,normal,D,refrigerado,Protocolo_2,-0.009581505147896952,1,0,0
2064,2065,pequeño,10.99,15.2,19.9,4.683883801092306,fragil,A,refrigerado,Protocolo_1,-0.07511902747114502,0,0,1
2065,2066,pequeño,11.04,13.39,17.91,4.3282491580386715,normal,C,ambiente,Protocolo_2,0.04045895222184034,1,1,0
2066,2067,mediano,36.12,38.26,33.14,17.38494573194519,normal,C,ambiente,Protocolo_2,0.04045895222184034,1,1,0
2067,2068,pequeño,13.61,12.35,18.96,5.651996507207356,normal,D,refrigerado,Protocolo_2,-0.009581505147896952,1,0,0
2068,2069,mediano,36.92,35.38,31.69,17.014514023247035,fragil,D,ambiente,Protocolo_1,-0.009581505147896952,0,1,1
